"(-0.48433748105736774, -0.071002065612469245)",1
"(-0.30934327727135025, -0.55047487536363349)",-1
"(-0.83873307868852387, -1.1852896644430082)",-1
"(0.51606678988318866, -0.087273176231720928)",1
"(0.99138814396099528, 0.46614427795381652)",-1
"(-1.2716917725749695, -0.78994772716517603)",-1
"(0.18845916162766113, -0.36603931391212874)",1
"(1.3172226378408864, 0.87694738613559597)",1
"(1.8997468944610167, 1.9700835354525164)",1
"(-1.3187895172818322, -0.51932112138857667)",-1
"(0.76651931370523962, 0.66625214832514223)",-1
"(-1.2296892833634003, -0.99815272255520249)",-1
"(-1.4003942532028488, -0.93237793451152784)",-1
"(-1.1989857609488432, -1.3967296288478444)",-1
"(0.013135201171886157, -0.91148670665510811)",-1
"(-2.4828072661416449, -2.7932481710530146)",-1
"(1.2510303666539555, 1.4594341086652243)",1
"(-0.0061551061802794238, -0.44653026729392487)",-1
"(1.2928792794897694, 0.22130476518205966)",-1
"(0.43081048986858395, -0.061063158556853292)",1
"(0.41440022183860775, -0.19390357120443236)",1
"(-3.3543355283445648, -3.049574625852681)",-1
"(-1.310829732693765, -1.2183660747735834)",-1
"(2.1985661938275589, 2.2315368728645795)",1
"(-0.8650368890044815, -1.5262296071738866)",-1
"(1.3238985384734647, 1.2504355751385212)",1
"(-1.9129189715812871, -1.0225774108419197)",1
"(-2.7513922284773504, -1.6840927122156222)",1
"(0.41926419062363368, 0.81831102193170102)",1
"(-1.4093881397871859, -1.1502801970059118)",-1
"(-0.068191625458696919, -0.010319867514177128)",1
"(0.54409949736026753, 0.91077226679167544)",1
"(-1.1155842507751008, -1.5510289199687668)",-1
"(-1.3244940695986307, -1.5569794953402933)",-1
"(-1.1021974487315866, -0.84255739993302137)",-1
"(1.2917473177409253, 0.51030270835402169)",-1
"(-1.4821355949433692, -1.2605936650911942)",-1
"(-1.1402777231986014, -0.8627442803648665)",-1
"(-1.3314460437721285, -1.3710616140942387)",-1
"(1.9902291986057479, 2.1441877235610161)",1
"(-1.3267903716663301, -1.9949065323414612)",-1
"(-1.186690018990469, -0.91170870978220142)",-1
"(-0.23937228964024787, 0.2804591982623259)",1
"(0.79682105480062693, 1.1072604083240543)",1
"(0.37923422020040598, -0.035960999644065406)",-1
"(-1.1682425141438582, -0.85923102400517593)",-1
"(1.205000797671314, 0.87727538785800407)",1
"(0.66213122760897558, 0.40730762770693818)",1
"(-1.5824097618137629, -1.58110061906315)",-1
"(-0.95735727851565466, -1.1999450682011443)",-1
"(-0.96766612065620761, -0.6362295246222428)",-1
"(0.59152900331486313, 0.53220900527762416)",1
"(1.5297532891354206, 1.6928611145390522)",1
"(1.0875499442649175, 0.86033243929252701)",1
"(0.060476663757156157, -0.35347699275288647)",-1
"(0.97904480916235204, 1.193545707793173)",1
"(0.53916428677531358, 0.013757588015294919)",-1
"(-1.2992146348062577, -1.3784621251651181)",-1
"(-0.63388102968519366, -0.02272232079911185)",1
"(0.13194711074144858, 0.049627131110389744)",-1
"(-1.0021060194030553, -0.66359856115228422)",-1
"(-1.4264160822218477, -1.2143559826569017)",-1
"(0.73581695270607061, 0.19293194279938652)",1
"(0.81691661324006959, 1.0205723007199408)",1
"(-1.3423444233391133, -0.67507922875261872)",-1
"(1.4630772961618699, 0.66769614039101)",-1
"(-1.3944294812584541, -1.589396680087362)",-1
"(-1.2459365684423904, -1.2457361327258911)",-1
"(1.1548073000306698, 1.2156025096767293)",1
"(-0.90817197647344772, -0.23155371054803298)",1
"(2.3075920252257682, 2.3089471853336181)",1
"(0.79768415279558957, 1.4567614866118865)",1
"(0.25729515497855709, 0.36313703344856385)",1
"(-1.2178950848715284, -1.0924184287418746)",-1
"(0.19733054458269461, 0.64712159997994667)",1
"(1.1114525542396847, 0.690438575862103)",1
"(1.6819632203271133, 1.5151832016868862)",1
"(1.3934407570803384, 0.79236538314849692)",1
"(0.58560067571474805, 0.9432145997790794)",1
"(1.6843952739584067, 1.8100608101876592)",1
"(2.1907774519150354, 2.1448863842176897)",1
"(-1.0941877416476711, -0.39358738778958391)",1
"(-1.3806330297517826, -1.4654800158589083)",-1
"(-1.1584584831313138, -0.82953033643303598)",-1
"(0.770641007129518, 1.0858238385661805)",1
"(-1.2508399250752551, -0.85966612989842106)",-1
"(-2.3332310029106438, -2.5154817001179173)",-1
"(-0.2445700576081051, -0.082891873717467313)",1
"(0.51297512599600081, 0.33823766909219455)",1
"(0.66670813048366928, 1.0111110229447107)",1
"(2.1539124418043634, 2.1889570796579396)",1
"(-0.077383734997898024, -0.44401086096671372)",-1
"(-2.135085216616107, -2.0203749815524916)",-1
"(-1.0609101399545835, -1.282211033073364)",-1
"(1.842161984830891, 1.9421980694440488)",1
"(-0.5179355696728648, -0.40541526368994196)",1
"(0.44522398552244624, 0.35714002295248126)",1
"(-0.13093605238604006, -0.45294817860708758)",-1
"(-0.18021991413522487, -0.77676076617326373)",-1
"(-1.1283375419950628, -0.75919231257939601)",-1
"(-0.088301142623566975, 0.41946458820569521)",1
"(-1.1361257876100208, -0.71633875608785491)",-1
"(-0.6167486521565555, -0.0083694673102376882)",1
"(1.1240280670469482, 1.3876167205509922)",1
"(0.71283214874261436, 0.36109158086364823)",1
"(-0.78067227313278309, -0.12715314639309949)",1
"(-1.2541736586940535, -0.78877735167603236)",-1
"(-1.2352124898624408, -1.164365473054541)",-1
"(-0.40612883491037477, -1.0159321645980961)",-1
"(-1.0627607320756736, -1.4126100682482436)",-1
"(-1.357296353161946, -1.165592559610821)",-1
"(2.6173207508608378, 1.8582359888004212)",1
"(-0.20026620498830636, -0.36132648846091897)",-1
"(-2.1454071474352645, -1.6711458072280261)",-1
"(0.049741246955423035, -0.47696961035551533)",-1
"(-0.23583594600734903, -0.87990470276543731)",-1
"(1.8941840350191108, 1.4577576117418503)",1
"(1.102036104716094, 0.57399481106291861)",1
"(1.0479164142660888, 0.90533327305920908)",1
"(-1.3217455507720635, -1.5027775023998085)",-1
"(0.95631161718150581, 1.2515399410798551)",1
"(0.56611800447160243, -0.0067334129940173071)",1
"(0.95254288266967158, 0.92120195405518812)",1
"(1.4419185549365283, 0.67766301003927265)",-1
"(1.7399101685698133, 1.1958964285101321)",1
"(1.7297584782136335, 0.66233174009058993)",1
"(-1.3681146468060992, -1.0434535693352562)",-1
"(-1.300379726683238, -0.96168428315280008)",-1
"(-0.17593153798576971, -0.63726561334551701)",-1
"(0.99132849791631572, 1.2513972340886541)",1
"(-1.1066450531723138, -0.38538019692937664)",1
"(-1.3860740326460927, -1.0647000336309942)",-1
"(1.9545389839323013, 1.6471262922081484)",1
"(0.87742251786781467, 0.83216435500763086)",1
"(-0.92737798469870114, -0.40360886872849888)",-1
"(-1.3077884996306994, -1.4064775980971478)",-1
"(-0.87564713392746873, -0.7031992738121533)",-1
"(-0.40513845728869513, -1.1320454766218313)",-1
"(-1.0093291994671254, -0.5994489136963409)",-1
"(-1.8089435865014045, -0.94515005019131615)",1
"(-1.4544460493215805, -1.4329466839493021)",-1
"(-1.2759240491831316, -1.1080955459877622)",-1
"(-1.2557206608161671, -1.4444898559893926)",-1
"(0.21962511025161463, -0.38368061019489319)",-1
"(1.0367470783873354, 0.86123767892975667)",1
"(1.440670518322446, 1.0108664046566864)",-1
"(-1.0353239820629503, -1.2127056447489486)",-1
"(-1.1576442084009819, -0.69602347616086691)",-1
"(0.56327548644116954, 0.19841968903877227)",1
"(0.74026308480906988, 0.90803560165197705)",1
"(2.9287633266880588, 2.7793938568464696)",1
"(1.8853002662780756, 0.94676665765296442)",1
"(2.2043933564343394, 2.3285307871881646)",1
"(2.2476740868653082, 1.7964863785297993)",1
"(-2.59976006289937, -2.5686833850955448)",-1
"(2.6075410517336284, 2.5507742196233512)",1
"(-1.2661028532589145, -1.5042998131792511)",-1
"(0.44501253465998547, 0.31128119577866531)",1
"(-0.64283573278533945, -0.070419669217663738)",1
"(-0.058874520559219642, -0.1892562872444391)",-1
"(1.1015550248607078, 1.3763297627901998)",1
"(-1.0975991715503228, -0.92497548963878484)",-1
"(-1.3684536218913275, -1.6085330820889849)",-1
"(-0.45852959078753991, 0.11911919835092)",1
"(0.18520212937608749, -0.17243262745386956)",-1
"(1.5516011567481875, 1.7138816533858279)",1
"(-1.285682034297394, -0.93920779542493338)",-1
"(0.63354274023086565, 0.79990024023287509)",1
"(0.49260003816461329, 0.87672496571385139)",1
"(-1.9865942208981917, -2.4009930898263168)",-1
"(-0.80313611228806137, -0.45409280111016792)",-1
"(-0.90357467049865203, -1.3843204694008207)",-1
"(-0.34543824369177079, 0.20998666351592787)",1
"(1.9447063194142178, 1.2641067429909647)",1
"(-1.2467744727028269, -1.4741622479625505)",-1
"(1.7892677411981159, 1.1553002212847874)",1
"(-1.1265147642909152, -1.0298191057824717)",-1
"(0.70649355786961943, -0.19938856965876395)",-1
"(3.8235536796157548, 3.503835106527859)",1
"(-1.2536285651830277, -1.143464607869576)",-1
"(0.58507833637461348, 0.52585051430535756)",1
"(-1.455745511440675, -1.4808395784052339)",-1
"(0.33090262147319693, -0.24047824375783122)",-1
"(-0.90937624748805179, -0.64494454672947676)",-1
"(-1.0721203874351657, -0.72720214316490539)",-1
"(-1.3826015342613867, -1.6410591437469266)",-1
"(-1.0982052633447861, -0.37100285727912685)",1
"(1.5480777915912403, 0.80679484700391813)",1
"(-1.4158055037177479, -1.1901797016001303)",-1
"(2.4594133153832329, 2.4390620828557479)",1
"(-1.3486868302742816, -1.3513341724295902)",-1
"(0.24084123002173097, -0.070157809177160857)",1
"(0.39799565186767422, 0.81199099279048403)",1
"(1.7639838828706345, 1.893709088185052)",1
"(0.55267422689831258, 0.83346225618773506)",1
"(-1.3599822266882799, -1.5873884888127494)",-1
"(0.85815107130058998, 1.143697197156909)",1
"(1.1622594433612303, 1.4406706270182599)",1
"(1.1764826136496549, 1.4155338763968519)",1
"(0.53288093025483452, 0.89946340442889083)",1
"(-1.224579775081583, -0.82771178208030216)",-1
"(-1.3743914232116374, -1.571565891278091)",-1
"(-1.2040401829821235, -1.0530780798466473)",-1
"(2.2266787232073755, 2.2422805700165029)",1
"(-1.1947860749119601, -1.0527274984201367)",-1
"(0.95711559967286419, 1.2508463861137051)",1
"(0.6150372817320422, 0.96979605354568932)",1
"(2.3566935626874295, 1.8300113315229272)",1
"(0.106923150618704, -0.11949436789728263)",-1
"(-1.4262908247821831, -1.6650352949644245)",-1
"(-0.91081528522083632, -0.96199121896069029)",-1
"(1.8630805399764889, 1.1523012034926405)",1
"(0.55973842537653862, 0.93602967163416895)",1
"(-1.7828391562626669, -1.9470590187294237)",-1
"(1.2653328917291697, 1.2763429793014418)",1
"(-1.187924411254917, -0.97334549433494166)",-1
"(-1.1520698576039567, -1.1983055034493819)",-1
"(-1.0670239661069092, -1.6351297523170198)",-1
"(-0.32303234282709831, -0.7299382120654182)",-1
"(-1.1858417768439335, -0.69139157505453497)",-1
"(1.3377306196214662, 1.0309223959584444)",1
"(-1.585457003435218, -1.5976840831322381)",-1
"(0.51955053837299203, -0.0075639603960386825)",1
"(0.63659679048014106, 0.026656053286302717)",-1
"(-1.1412151482757542, -1.5123978570859695)",-1
"(0.56487481973634257, 0.31236017606786859)",1
"(-1.4372332825617098, -1.4709652029380491)",-1
"(1.2076745724284423, 0.85854288953003632)",1
"(-1.1086103687488706, -1.6607721083853377)",-1
"(-1.4476224471526078, -0.65489464367946915)",1
"(0.72840123422937431, 1.0631516754377683)",1
"(-1.1150657983173786, -1.0005562451487739)",-1
"(-0.87198531811174274, -1.2017747998300878)",-1
"(-1.0064290122069595, -1.2584132804522663)",-1
"(-1.0506579590596898, -1.0876250690311797)",-1
"(1.4557049397066779, 1.2927766482589891)",1
"(0.55503768637702122, 0.25175293845353597)",-1
"(1.1558868032908012, 0.6870317941511227)",1
"(-1.0804756092575623, -1.6168444184809712)",-1
"(-1.2631219650076997, -1.0053438286053766)",-1
"(-2.4426133435476296, -2.4082528594126655)",-1
"(-1.0978668107414269, -0.88743180623823958)",-1
"(1.1852569659174268, 1.4222751022192732)",1
"(-1.097754834966109, -0.25225721191205086)",-1
"(-1.8399946451288127, -2.3141993184484093)",-1
"(2.0411616382991626, 2.102087496800344)",1
"(2.3650192941734178, 2.3576329695524265)",1
"(1.7332071063326067, 1.8357514841848346)",1
"(2.8071251551837397, 2.6978489716042233)",1
"(-1.3255541707690328, -1.4501234846970457)",-1
"(-1.6561044237772458, -1.4211977458746468)",-1
"(0.91069740161263046, 1.0007249621794849)",1
"(0.49334102111595479, 0.19458836534776214)",1
"(-0.94107709731483247, -1.274731219389813)",-1
"(2.3201125830927309, 2.3079288734932462)",1
"(0.87862571025539538, 1.194499202470733)",1
"(0.32648683706392156, 0.7345577628989779)",1
"(1.711439809081561, 1.8386878459886058)",1
"(-1.1481449264237442, -0.63940568900936823)",-1
"(0.76157901519363391, 0.54448072113364476)",1
"(-0.2936557282944221, 0.16442862544994108)",1
"(0.90922217877733502, 0.061149849274963142)",-1
"(2.0124711058848246, 2.0641700205180733)",1
"(2.0298725184041002, 1.6901447760555683)",1
"(-1.1939418593987665, -0.74767069370463801)",-1
"(-1.1434288971956414, -1.3625434613731968)",-1
"(-1.082049594385778, -0.36578520936936165)",1
"(1.6729653717090516, 1.0994231176631875)",1
"(0.63263307458184426, -0.0038852749016079491)",-1
"(0.38012907033934651, -0.053523349452145763)",-1
"(1.1076509528124152, 1.1418093461626135)",1
"(0.39688831428595572, 0.80927197648371885)",1
"(0.0736037828920727, -0.44834289377717818)",-1
"(1.7269095927715494, 1.595513414190743)",1
"(0.69149983697473583, 0.63187382706384287)",1
"(1.2461224501002681, 1.2951019464137687)",1
"(-0.57483632275159202, -0.81222596996472807)",-1
"(-0.053002812810671429, -0.73256793808915122)",-1
"(-4.8434649282924633, -4.8130060519932591)",-1
"(-1.1125371853280615, -0.53431287160663588)",-1
"(-1.3806109908416393, -1.1876207909681908)",-1
"(2.6618220846045624, 1.850616179501587)",1
"(0.86238044108096867, 0.66302949506071174)",1
"(-1.3021676438090846, -0.67569392067569545)",-1
"(-0.67692159292434129, -1.0580171101526434)",-1
"(-2.7417811790933544, -2.9517561777033885)",-1
"(2.5253271807630338, 2.4720017382471084)",1
"(-1.318349975573023, -1.5731684446223295)",-1
"(0.20993225366100815, 0.66440002367831363)",1
"(2.9242605210394514, 2.7941694238526051)",1
"(-1.8041352675011086, -1.7322906660582529)",-1
"(-0.56377352217299437, 0.037002735051602564)",1
"(0.27051132374478026, -0.6222953148914927)",-1
"(-1.2155590745977896, -0.99181361853169692)",-1
"(0.016202710947950949, 0.49072385023849641)",1
"(3.966374400114097, 3.6324190065201489)",1
"(1.7538290521971811, 1.8836358188900639)",1
"(0.13555387561176768, 0.57716442007368496)",1
"(-2.1799996680783549, -2.3555251083735844)",-1
"(1.3427235642393653, 1.1409906888885248)",1
"(-2.0792345887632901, -2.3991705481808108)",-1
"(-1.3452435587317613, -0.89953238188439844)",-1
"(1.8264918954156411, 1.0757906483334163)",1
"(-1.0050173547305064, -0.70941507453787556)",-1
"(-1.0074778868924574, -0.76215794864780795)",-1
"(-1.3282373047010267, -1.7432185179331576)",-1
"(-0.52886648970114991, 0.071039265148802655)",1
"(0.16048177607718894, -0.68284007484831188)",-1
"(1.5816728930858026, 1.4621009920139691)",1
"(-1.0598732203792616, -1.108286694852578)",-1
"(1.7329908405352428, 1.2399222020778407)",1
"(0.76862703788172682, 0.40408107059310816)",-1
"(1.5301240646851904, 1.687916495784)",1
"(-1.3879762499974702, -1.8535276812515404)",-1
"(0.15144538197444529, 0.35066188677134114)",1
"(2.7432738778642665, 2.6508964684116787)",1
"(-1.844324890529158, -2.0266513213556174)",-1
"(-0.03912821327292787, 0.44365217673082236)",1
"(-1.3975496515317802, -1.2281958238817827)",-1
"(0.99835217128166109, 0.90039939378826384)",1
"(-1.3294181425314218, -0.57147900244290706)",1
"(-1.043156936896092, -0.73772300342365105)",-1
"(0.94380379230822253, 1.2221656435643871)",1
"(-1.1285679159408697, -0.92879901497020012)",-1
"(0.273983676602712, -0.13950738428264575)",1
"(0.61649747488690121, -0.19396085585329981)",-1
"(0.2899788791679585, 0.534656360592346)",1
"(0.66260109871401651, 0.13328898197381078)",-1
"(0.71216494561363697, 1.0469072358425766)",1
"(-0.093419977059852943, 0.41188869898680969)",1
"(-0.44114150021799159, -1.1105573635887347)",-1
"(0.9807339874000871, 0.88049521339694292)",1
"(-0.29169906126778367, 0.25219936295237144)",1
"(-0.14779865663837208, -0.076618303076542382)",-1
"(-1.3641744448507891, -1.2159598900718656)",-1
"(-0.91379817944007646, -1.0613175529230914)",-1
"(-1.1648336527752237, -0.91519314852955769)",-1
"(-0.64434897412069192, -0.025398431607773553)",1
"(-0.95541245835771837, -0.97574505600330463)",-1
"(2.4127909538428969, 1.684626293356307)",1
"(-1.1946548112393343, -1.4743050559514803)",-1
"(-1.0938687329824635, -0.86221480283249785)",-1
"(1.4103727112485263, 1.6040948649363553)",1
"(1.6122409038984675, 0.99049557860934345)",1
"(1.0848299020006473, 1.3214233202839174)",1
"(2.8975967081299947, 2.7855440218834513)",1
"(2.2916362816598337, 2.301187047498392)",1
"(1.872489856530434, 1.490175601004744)",1
"(-0.94914924239080878, -0.53889096960251881)",-1
"(2.2126326032551966, 1.9479296303878888)",1
"(-1.7467757283263281, -2.2057420851042444)",-1
"(1.5517153352776414, 1.182686701133004)",1
"(-1.1477375609257296, -0.96386157541785333)",-1
"(-0.99030298064740274, -0.85372186445642284)",-1
"(0.6264366844461533, 0.31103079236437714)",-1
"(2.1474723834201801, 2.1783188688421289)",1
"(0.75051585795407483, 0.72649032404304825)",1
"(2.8705640870050297, 2.5391968395166735)",1
"(-0.96612369037750379, -1.0638093252861003)",-1
"(1.3480405738143713, 1.1749801602872787)",1
"(-1.2563974936546856, -1.0143511897772282)",-1
"(2.0434379842573835, 0.9158003372506065)",1
"(-0.57179723233179691, 0.028245969473071786)",1
"(1.5759142122006045, 1.0744618422802352)",-1
"(0.031161128485346579, 0.33346378501221041)",1
"(-0.17645227425215654, 0.35501175486555447)",1
"(-0.4806707262883671, -0.80525877962414705)",-1
"(1.0123172308716457, 0.82510176659073886)",1
"(0.036755190865910836, 0.51191662011593819)",1
"(0.8487799106934788, 1.1580701438151026)",1
"(-0.95286986286050879, -0.28103518814575856)",-1
"(-1.3546353381513772, -1.0413760338436899)",-1
"(0.76570215517005225, 0.50456462164036875)",-1
"(-0.36396502954790483, 0.20560149042956932)",1
"(0.70431794002237824, 0.78195214759392506)",1
"(1.1992949611830719, 0.41720073175209915)",1
"(0.30111692283061714, 0.70922035437364617)",1
"(-0.31563007490962586, 0.25185388590582081)",1
"(1.7367497713850151, 1.8784454252227114)",1
"(-0.099411676302232133, -0.83079080883519141)",-1
"(-1.2900307844477368, -0.8057164907076646)",-1
"(0.53058567392514455, -0.18444716447803833)",1
"(-1.3213428439045609, -0.56216848472219394)",1
"(1.7916310002186917, 1.6852245321219166)",1
"(-1.4799813526245931, -0.97495397329213973)",-1
"(0.535091002687613, -0.53291382866717241)",-1
"(-0.082342572845213791, -0.50845206064426496)",-1
"(-0.82588403487462914, -0.56283338721187159)",-1
"(-0.95092577803060407, -0.72911206609222901)",-1
"(1.8711864914266279, 1.9480703325914903)",1
"(1.5288650897248177, 1.5514880079146922)",1
"(1.8038089875390475, 1.5830868203713759)",1
"(0.64624934123374445, 0.99976485652279556)",1
"(-1.3791638802665356, -1.4813949721748765)",-1
"(0.98029800191317107, 1.0315426566384056)",1
"(1.0107379875423741, 0.80772880344463549)",1
"(-1.064326900647085, -1.2753809550059243)",-1
"(1.811734896265127, 1.2252616693072207)",1
"(-1.101904076915917, -0.76639803666690842)",-1
"(-1.1334692183836181, -0.74155813684619343)",-1
"(-1.3872787706111946, -1.671242533436359)",-1
"(-1.3733715205237154, -1.233147698781339)",-1
"(0.333629599323368, 0.7523701974837429)",1
"(0.051631553170997158, -0.32919699624118848)",-1
"(3.0987846386927806, 2.9450341550119328)",1
"(0.75721967205481455, 0.31064406177392789)",-1
"(-1.3021989162838929, -1.1413344122548399)",-1
"(-1.1115828809962069, -1.3837822132100976)",-1
"(0.15662857512535378, 0.59456294294469514)",1
"(-2.0686399956959658, -2.1843965326959864)",-1
"(-2.2562632678584813, -2.4176996473393726)",-1
"(-1.9841739980719373, -2.0899879681586659)",-1
"(2.5102339401591522, 2.474880451225614)",1
"(0.79243028782777525, 1.1168358096574618)",1
"(0.53433667427323206, 0.23403688306530057)",1
"(-1.350715192857711, -1.3627998346578314)",-1
"(0.56302042600472602, 0.93262272865173035)",1
"(-1.1293818969040361, -0.95865819778384365)",-1
"(1.1078850974286003, 1.1031210396365612)",1
"(-0.50152878179967741, -0.60640612167649177)",-1
"(-1.221846825858266, -1.2794817001923202)",-1
"(1.0210960725868783, 1.1601570230837237)",1
"(-0.096847129760366024, 0.41713757729683631)",1
"(1.0602928421320594, 1.3271694628533919)",1
"(1.1068532152261532, 1.3413686184328231)",1
"(0.57717512144320327, 0.071740884811120509)",-1
"(1.8619704791141878, 1.0311261378591317)",1
"(-2.2644901965174129, -1.3045373793804731)",1
"(-1.2241143659769915, -1.1214720832835796)",-1
"(1.6323158739479486, 1.8704453635395049)",1
"(1.9815321819140024, 2.0503872601882862)",1
"(-1.1976848128460014, -0.071416674948638015)",-1
"(1.3975144042966408, 1.6959975870820601)",1
"(-1.3425759500058991, -1.1038736663182163)",-1
"(0.66843696469984559, 1.0154898399823664)",1
"(0.53876782255346334, 0.79579008690076347)",1
"(-1.249922516932376, -1.427392418522498)",-1
"(-1.144313549537892, -0.88726388079854535)",-1
"(-0.29353556702986028, 0.33217907188504514)",1
"(0.78847362395821197, 0.18215085038831469)",1
"(1.9336397897633151, 2.0181299469746952)",1
"(-1.2882193507158548, -1.1624604308842275)",-1
"(1.8132366602944103, 1.9170860611724327)",1
"(3.0247677392953354, 2.8829787271757645)",1
"(-1.329493833427106, -1.2036116094048839)",-1
"(-0.12450204747077498, -0.30961671255422207)",-1
"(-1.8049714373115291, -1.7173321818699607)",-1
"(1.4828134549330316, 1.1637946187207844)",1
"(-0.41464113877813535, 0.14967419225498779)",1
"(-0.87257426535163274, -1.3184587233033664)",-1
"(-0.52843365646746976, -0.60209550426556047)",-1
"(3.5244852940427185, 3.278042304487065)",1
"(2.4312037129759734, 2.39171604773319)",1
"(-1.0146789889218835, -1.0555321480403934)",-1
"(-0.82562124648372537, -1.3582218366448304)",-1
"(0.9676165902128695, 0.12571477927481545)",-1
"(-1.181391277972466, -0.67134026075008646)",-1
"(-1.2876973120576998, -1.850741456215939)",-1
"(-0.88857244037571936, -0.71591787202596358)",-1
"(-1.9733976986708606, -1.9193161074302756)",-1
"(2.3749578394108446, 2.372491184330304)",1
"(1.5340644177074201, 1.4297596803442885)",1
"(1.2814872855039798, 0.78005336940851699)",1
"(-0.6166555190166455, -0.4385119851103596)",1
"(-1.3191689615496143, -1.583816648970799)",-1
"(-0.33739829711525621, -0.67204220939611137)",-1
"(1.528747638365981, 0.89189714146783672)",-1
"(1.9454040947089299, 1.3170939259501551)",1
"(1.7513591207394827, 1.0018602855908409)",1
"(-0.93111217407328195, -0.54438518929282564)",-1
"(0.31910550264082832, 0.78507394853934764)",1
"(1.4767713558755327, 1.16296574510104)",1
"(-0.20816526643320865, 0.33610747613156455)",1
"(-1.1776710424650796, -0.59112007686301338)",-1
"(-0.91064401987257004, -1.2245880965128801)",-1
"(2.7637807319407557, 2.3042665819306309)",1
"(1.4954329917339471, 1.2152633117315117)",1
"(-1.417123404927298, -1.0092339708327023)",-1
"(-0.51481959264924715, 0.091177938195743935)",1
"(-0.32495509085689034, -0.37333358567633312)",-1
"(-1.4145466759259624, -1.1920652867488866)",-1
"(-0.53688962318689915, -1.0417232666222798)",-1
"(0.20875496455936249, -0.72065132424970568)",-1
"(1.2107066990887367, 0.3313967000510899)",1
"(2.7335597045931945, 2.3745130214986299)",1
"(-1.2729340786316037, -1.0263683681422211)",-1
"(2.0701949019121408, 2.1365809734696617)",1
"(2.0444661374948376, 1.7401248628999593)",1
"(1.5345409990954257, 1.31319381259672)",1
"(2.2503002276824158, 2.2658854369291301)",1
"(-2.8628047507965504, -2.7068873542697438)",-1
"(-1.9709350789304931, -2.0949894455742077)",-1
"(-1.3686246120580199, -0.94118165360259032)",-1
"(1.3467923659489607, 1.086308828363074)",1
"(-1.8378042317140968, -0.96865335593391122)",1
"(0.1791271163097729, 0.61428158320394921)",1
"(-1.244190378603151, -1.188258667062196)",-1
"(1.9845401829686975, 2.0448250766642131)",1
"(-1.020345409600981, -0.69129448772602753)",-1
"(-1.229307960347517, -0.84387186633301559)",-1
"(3.8811556979981687, 3.5423226530208374)",1
"(1.0898052706993619, 1.3381435459259317)",1
"(1.5407178311543108, 1.3618282420917933)",1
"(1.2568051552935089, 1.0720551999398542)",1
"(-1.317091185714669, -0.91781335623527771)",-1
"(-1.5914564850165054, -1.6474865385413768)",-1
"(1.754514067388389, 1.8691603582318614)",1
"(-0.084233965820658119, -0.51303440471955286)",-1
"(1.8001411886785208, 1.8977088193702802)",1
"(-1.2713700286206986, -1.1372353477557591)",-1
"(-1.0649303044312666, -1.3065461487267256)",-1
"(1.4317650299632676, 1.6175658839985325)",1
"(-1.0672644920481742, -1.3791914805627536)",-1
"(1.2591281875608509, 0.62612323943688963)",-1
"(1.4147458793836081, 0.50212662532721364)",-1
"(-1.4935778901350747, -1.9627212183017928)",-1
"(0.19339738028375852, -0.7538160119686943)",-1
"(-0.2242127973882842, 0.31973815677480211)",1
"(0.021053075823018352, -0.37706987309225348)",-1
"(-1.1319236941791342, -0.85603119178225573)",-1
"(-1.0121879110182075, -0.51831392309798474)",-1
"(1.3006863284623731, 0.601081098489467)",1
"(1.8636522949823222, 1.9180952687472952)",1
"(-1.3279980623057979, -1.181366830240965)",-1
"(0.90605216445654158, 0.65487626597990256)",1
"(1.6946464322131485, 1.8454218872915891)",1
"(0.81965481150122055, 1.1319420003163267)",1
"(0.88395371277889256, 0.40376943797911802)",1
"(-0.71410550391300687, -0.95940442068587983)",-1
"(-0.11751106880918, 0.39182350503424146)",1
"(1.6570291420395877, 1.1637903980478597)",1
"(-1.4689923363670494, -1.6006311869318566)",-1
"(0.24466343711154687, -0.41668018860396461)",-1
"(-0.71733811981491902, -0.21460325989441387)",1
"(1.3740685269689785, 1.1466954959298117)",1
"(0.56879249539921528, 0.42481155965281381)",1
"(0.51202400438364382, -0.14118718104995132)",-1
"(0.90548003359381335, 0.35446586601757191)",-1
"(1.3801005569883784, 0.81170554605009881)",-1
"(0.89547003582770557, 1.1719976129007152)",1
"(-1.8261883217158608, -2.1591539249841682)",-1
"(2.1072077868359482, 2.1328923452612889)",1
"(2.4425678753194719, 2.333729406921341)",1
"(-0.8815924600351116, -0.37189753514285395)",-1
"(1.1443318541275729, 1.4393187616580665)",1
"(0.18333321800631652, 0.62190216716084734)",1
"(-0.018713652484246668, 0.4661116196054389)",1
"(0.44034901817402655, 0.82695946463426728)",1
"(-0.055809629525008952, -0.34340462214989653)",-1
"(-1.2438075088769667, -1.1171040753376897)",-1
"(4.0037128785558327, 3.6481493210616005)",1
"(1.7428996250432338, 1.8644329129031765)",1
"(1.6524126107622947, 1.5748662590104838)",1
"(-1.029294927544312, -0.66370500045366221)",-1
"(2.1901962874167444, 1.7582618564529118)",1
"(-1.0580577814428256, -0.89615023243481429)",-1
"(1.7218210651819024, 1.6816982445388102)",1
"(-0.24132947255410919, -0.82893493268711249)",-1
"(1.3315003451647645, 0.98352829219285454)",1
"(2.3472858081529191, 2.3305993308429196)",1
"(1.2628641359801467, 0.56445736860705531)",-1
"(0.68487116343737087, 0.31613889902697334)",1
"(0.1194983492961485, -0.32960860391699176)",-1
